Ríkisfang,Ár,Landsvæði,Mánuður,Value0
Írland,2013,"Vesturland, Vestfirðir",Júlí,60
Írland,2013,"Vesturland, Vestfirðir",Ágúst,78
Írland,2013,"Vesturland, Vestfirðir",September,142
Írland,2013,"Vesturland, Vestfirðir",Október,34
Írland,2013,"Vesturland, Vestfirðir",Nóvember,3
Írland,2013,"Vesturland, Vestfirðir",Desember,1
Írland,2013,Norðurland,Allir,520
Írland,2013,Norðurland,Janúar,..
Írland,2013,Norðurland,Febrúar,2
Írland,2013,Norðurland,Mars,42
Írland,2013,Norðurland,Apríl,30
Írland,2013,Norðurland,Maí,25
Írland,2013,Norðurland,Júní,149
Írland,2013,Norðurland,Júlí,133
Írland,2013,Norðurland,Ágúst,28
Írland,2013,Norðurland,September,51
Írland,2013,Norðurland,Október,52
Írland,2013,Norðurland,Nóvember,7
Írland,2013,Norðurland,Desember,1
Írland,2013,Austurland,Allir,337
Írland,2013,Austurland,Janúar,4
Írland,2013,Austurland,Febrúar,3
Írland,2013,Austurland,Mars,18
Írland,2013,Austurland,Apríl,11
Írland,2013,Austurland,Maí,51
Írland,2013,Austurland,Júní,47
Írland,2013,Austurland,Júlí,70
Írland,2013,Austurland,Ágúst,63
Írland,2013,Austurland,September,27
Írland,2013,Austurland,Október,27
Írland,2013,Austurland,Nóvember,10
Írland,2013,Austurland,Desember,6
Írland,2013,Suðurland,Allir,862
Írland,2013,Suðurland,Janúar,14
Írland,2013,Suðurland,Febrúar,37
Írland,2013,Suðurland,Mars,120
Írland,2013,Suðurland,Apríl,22
Írland,2013,Suðurland,Maí,46
Írland,2013,Suðurland,Júní,35
Írland,2013,Suðurland,Júlí,293
Írland,2013,Suðurland,Ágúst,84
Írland,2013,Suðurland,September,36
Írland,2013,Suðurland,Október,135
Írland,2013,Suðurland,Nóvember,25
Írland,2013,Suðurland,Desember,15
Þýskaland,2014,Allt landið,Allir,419969
Þýskaland,2014,Allt landið,Janúar,6625
Þýskaland,2014,Allt landið,Febrúar,11158
Þýskaland,2014,Allt landið,Mars,13062
Þýskaland,2014,Allt landið,Apríl,13620
Þýskaland,2014,Allt landið,Maí,27633
Þýskaland,2014,Allt landið,Júní,77390
Þýskaland,2014,Allt landið,Júlí,112016
Þýskaland,2014,Allt landið,Ágúst,96023
Þýskaland,2014,Allt landið,September,31854
Þýskaland,2014,Allt landið,Október,13553
Þýskaland,2014,Allt landið,Nóvember,9264
Þýskaland,2014,Allt landið,Desember,7771
Þýskaland,2014,Höfuðborgarsvæði,Allir,177845
Þýskaland,2014,Höfuðborgarsvæði,Janúar,4798
Þýskaland,2014,Höfuðborgarsvæði,Febrúar,7966
Þýskaland,2014,Höfuðborgarsvæði,Mars,7981
Þýskaland,2014,Höfuðborgarsvæði,Apríl,8667
Þýskaland,2014,Höfuðborgarsvæði,Maí,14230
Þýskaland,2014,Höfuðborgarsvæði,Júní,30328
Þýskaland,2014,Höfuðborgarsvæði,Júlí,38079
Þýskaland,2014,Höfuðborgarsvæði,Ágúst,32215
Þýskaland,2014,Höfuðborgarsvæði,September,13771
Þýskaland,2014,Höfuðborgarsvæði,Október,7843
Þýskaland,2014,Höfuðborgarsvæði,Nóvember,6556
Þýskaland,2014,Höfuðborgarsvæði,Desember,5411
Þýskaland,2014,"Vesturland, Vestfirðir",Allir,..
Þýskaland,2014,"Vesturland, Vestfirðir",Janúar,..
Þýskaland,2014,"Vesturland, Vestfirðir",Febrúar,..
Þýskaland,2014,"Vesturland, Vestfirðir",Mars,..
Þýskaland,2014,"Vesturland, Vestfirðir",Apríl,..
Þýskaland,2014,"Vesturland, Vestfirðir",Maí,..
Þýskaland,2014,"Vesturland, Vestfirðir",Júní,..
Þýskaland,2014,"Vesturland, Vestfirðir",Júlí,..
Þýskaland,2014,"Vesturland, Vestfirðir",Ágúst,..
Þýskaland,2014,"Vesturland, Vestfirðir",September,..
Þýskaland,2014,"Vesturland, Vestfirðir",Október,..
Þýskaland,2014,"Vesturland, Vestfirðir",Nóvember,..
Þýskaland,2014,"Vesturland, Vestfirðir",Desember,..
Þýskaland,2014,Suðurnes,Allir,21598
Þýskaland,2014,Suðurnes,Janúar,323
Þýskaland,2014,Suðurnes,Febrúar,373
Þýskaland,2014,Suðurnes,Mars,609
Þýskaland,2014,Suðurnes,Apríl,606
Þýskaland,2014,Suðurnes,Maí,1234
Þýskaland,2014,Suðurnes,Júní,3920
Þýskaland,2014,Suðurnes,Júlí,5133
Þýskaland,2014,Suðurnes,Ágúst,5452
Þýskaland,2014,Suðurnes,September,1877
Þýskaland,2014,Suðurnes,Október,919
Þýskaland,2014,Suðurnes,Nóvember,658
Þýskaland,2014,Suðurnes,Desember,494
Þýskaland,2014,"Vesturland, Vestfirðir",Allir,38100
Þýskaland,2014,"Vesturland, Vestfirðir",Janúar,221
Þýskaland,2014,"Vesturland, Vestfirðir",Febrúar,455
Þýskaland,2014,"Vesturland, Vestfirðir",Mars,971
Þýskaland,2014,"Vesturland, Vestfirðir",Apríl,547
Þýskaland,2014,"Vesturland, Vestfirðir",Maí,2111
Þýskaland,2014,"Vesturland, Vestfirðir",Júní,7984
Þýskaland,2014,"Vesturland, Vestfirðir",Júlí,11471
Þýskaland,2014,"Vesturland, Vestfirðir",Ágúst,9927
Þýskaland,2014,"Vesturland, Vestfirðir",September,3052
Þýskaland,2014,"Vesturland, Vestfirðir",Október,882
Þýskaland,2014,"Vesturland, Vestfirðir",Nóvember,313
Þýskaland,2014,"Vesturland, Vestfirðir",Desember,166
Þýskaland,2014,Norðurland,Allir,65867
Þýskaland,2014,Norðurland,Janúar,357
Þýskaland,2014,Norðurland,Febrúar,945
Þýskaland,2014,Norðurland,Mars,1090
Þýskaland,2014,Norðurland,Apríl,1208
Þýskaland,2014,Norðurland,Maí,3282
Þýskaland,2014,Norðurland,Júní,13019
Þýskaland,2014,Norðurland,Júlí,20986
Þýskaland,2014,Norðurland,Ágúst,17340
Þýskaland,2014,Norðurland,September,4913
Þýskaland,2014,Norðurland,Október,1300
Þýskaland,2014,Norðurland,Nóvember,553
Þýskaland,2014,Norðurland,Desember,874
Þýskaland,2014,Austurland,Allir,52794
Þýskaland,2014,Austurland,Janúar,370
Þýskaland,2014,Austurland,Febrúar,318
Þýskaland,2014,Austurland,Mars,737
Þýskaland,2014,Austurland,Apríl,956
Þýskaland,2014,Austurland,Maí,3261
Þýskaland,2014,Austurland,Júní,11320
Þýskaland,2014,Austurland,Júlí,16801
Þýskaland,2014,Austurland,Ágúst,14576
Þýskaland,2014,Austurland,September,3683
Þýskaland,2014,Austurland,Október,575
Þýskaland,2014,Austurland,Nóvember,132
Þýskaland,2014,Austurland,Desember,65
Þýskaland,2014,Suðurland,Allir,63765
Þýskaland,2014,Suðurland,Janúar,556
Þýskaland,2014,Suðurland,Febrúar,1101
Þýskaland,2014,Suðurland,Mars,1674
Þýskaland,2014,Suðurland,Apríl,1636
Þýskaland,2014,Suðurland,Maí,3515
Þýskaland,2014,Suðurland,Júní,10819
Þýskaland,2014,Suðurland,Júlí,19546
Þýskaland,2014,Suðurland,Ágúst,16513
Þýskaland,2014,Suðurland,September,4558
Þýskaland,2014,Suðurland,Október,2034
Þýskaland,2014,Suðurland,Nóvember,1052
Þýskaland,2014,Suðurland,Desember,761
Þýskaland,2013,Allt landið,Allir,388197
Þýskaland,2013,Allt landið,Janúar,6272
Þýskaland,2013,Allt landið,Febrúar,9742
Þýskaland,2013,Allt landið,Mars,11090
Þýskaland,2013,Allt landið,Apríl,10085
Þýskaland,2013,Allt landið,Maí,29578
Þýskaland,2013,Allt landið,Júní,75611
Þýskaland,2013,Allt landið,Júlí,115375
Þýskaland,2013,Allt landið,Ágúst,85323
Þýskaland,2013,Allt landið,September,22536
Þýskaland,2013,Allt landið,Október,11272
Þýskaland,2013,Allt landið,Nóvember,5345
Þýskaland,2013,Allt landið,Desember,5968
Þýskaland,2013,Höfuðborgarsvæði,Allir,159825
Þýskaland,2013,Höfuðborgarsvæði,Janúar,5057
Þýskaland,2013,Höfuðborgarsvæði,Febrúar,7222
Þýskaland,2013,Höfuðborgarsvæði,Mars,7905
Þýskaland,2013,Höfuðborgarsvæði,Apríl,6942
Þýskaland,2013,Höfuðborgarsvæði,Maí,15310
Þýskaland,2013,Höfuðborgarsvæði,Júní,28136
Þýskaland,2013,Höfuðborgarsvæði,Júlí,36947
Þýskaland,2013,Höfuðborgarsvæði,Ágúst,28122
Þýskaland,2013,Höfuðborgarsvæði,September,8995
Þýskaland,2013,Höfuðborgarsvæði,Október,6996
Þýskaland,2013,Höfuðborgarsvæði,Nóvember,3705
Þýskaland,2013,Höfuðborgarsvæði,Desember,4488
Þýskaland,2013,"Vesturland, Vestfirðir",Allir,..
Þýskaland,2013,"Vesturland, Vestfirðir",Janúar,..
Þýskaland,2013,"Vesturland, Vestfirðir",Febrúar,..
Þýskaland,2013,"Vesturland, Vestfirðir",Mars,..
Þýskaland,2013,"Vesturland, Vestfirðir",Apríl,..
Þýskaland,2013,"Vesturland, Vestfirðir",Maí,..
Þýskaland,2013,"Vesturland, Vestfirðir",Júní,..
Þýskaland,2013,"Vesturland, Vestfirðir",Júlí,..
Þýskaland,2013,"Vesturland, Vestfirðir",Ágúst,..
Þýskaland,2013,"Vesturland, Vestfirðir",September,..
Þýskaland,2013,"Vesturland, Vestfirðir",Október,..
Þýskaland,2013,"Vesturland, Vestfirðir",Nóvember,..
Þýskaland,2013,"Vesturland, Vestfirðir",Desember,..
Þýskaland,2013,Suðurnes,Allir,17206
Þýskaland,2013,Suðurnes,Janúar,176
Þýskaland,2013,Suðurnes,Febrúar,359
Þýskaland,2013,Suðurnes,Mars,541
Þýskaland,2013,Suðurnes,Apríl,320
Þýskaland,2013,Suðurnes,Maí,1164
Þýskaland,2013,Suðurnes,Júní,2903
Þýskaland,2013,Suðurnes,Júlí,5633
Þýskaland,2013,Suðurnes,Ágúst,3475
Þýskaland,2013,Suðurnes,September,1399
Þýskaland,2013,Suðurnes,Október,654
Þýskaland,2013,Suðurnes,Nóvember,334
Þýskaland,2013,Suðurnes,Desember,248
Þýskaland,2013,"Vesturland, Vestfirðir",Allir,33212
Þýskaland,2013,"Vesturland, Vestfirðir",Janúar,168
Þýskaland,2013,"Vesturland, Vestfirðir",Febrúar,245
Þýskaland,2013,"Vesturland, Vestfirðir",Mars,594
Þýskaland,2013,"Vesturland, Vestfirðir",Apríl,425
Þýskaland,2013,"Vesturland, Vestfirðir",Maí,1724
Þýskaland,2013,"Vesturland, Vestfirðir",Júní,7414
Þýskaland,2013,"Vesturland, Vestfirðir",Júlí,10969
Þýskaland,2013,"Vesturland, Vestfirðir",Ágúst,8577
Þýskaland,2013,"Vesturland, Vestfirðir",September,2129
Þýskaland,2013,"Vesturland, Vestfirðir",Október,516
Þýskaland,2013,"Vesturland, Vestfirðir",Nóvember,300
Þýskaland,2013,"Vesturland, Vestfirðir",Desember,151
Þýskaland,2013,Norðurland,Allir,63869
Þýskaland,2013,Norðurland,Janúar,302
Þýskaland,2013,Norðurland,Febrúar,503
Þýskaland,2013,Norðurland,Mars,618
Þýskaland,2013,Norðurland,Apríl,699
Þýskaland,2013,Norðurland,Maí,4268
Þýskaland,2013,Norðurland,Júní,13392
Þýskaland,2013,Norðurland,Júlí,22107
Þýskaland,2013,Norðurland,Ágúst,16358
Þýskaland,2013,Norðurland,September,3798
Þýskaland,2013,Norðurland,Október,1128
Þýskaland,2013,Norðurland,Nóvember,226
Þýskaland,2013,Norðurland,Desember,470
Þýskaland,2013,Austurland,Allir,52270
Þýskaland,2013,Austurland,Janúar,244
Þýskaland,2013,Austurland,Febrúar,203
Þýskaland,2013,Austurland,Mars,477
Þýskaland,2013,Austurland,Apríl,600
Þýskaland,2013,Austurland,Maí,3922
Þýskaland,2013,Austurland,Júní,12239
Þýskaland,2013,Austurland,Júlí,17836
Þýskaland,2013,Austurland,Ágúst,13566
Þýskaland,2013,Austurland,September,2329
Þýskaland,2013,Austurland,Október,488
Þýskaland,2013,Austurland,Nóvember,164
Þýskaland,2013,Austurland,Desember,202
Þýskaland,2013,Suðurland,Allir,61815
Þýskaland,2013,Suðurland,Janúar,325
Þýskaland,2013,Suðurland,Febrúar,1210
Þýskaland,2013,Suðurland,Mars,955
Þýskaland,2013,Suðurland,Apríl,1099
Þýskaland,2013,Suðurland,Maí,3190
Þýskaland,2013,Suðurland,Júní,11527
Þýskaland,2013,Suðurland,Júlí,21883
Þýskaland,2013,Suðurland,Ágúst,15225
Þýskaland,2013,Suðurland,September,3886
Þýskaland,2013,Suðurland,Október,1490
Þýskaland,2013,Suðurland,Nóvember,616
Þýskaland,2013,Suðurland,Desember,409
Holland,2014,Allt landið,Allir,88060
Holland,2014,Allt landið,Janúar,2164
Holland,2014,Allt landið,Febrúar,4471
Holland,2014,Allt landið,Mars,4238
Holland,2014,Allt landið,Apríl,3832
Holland,2014,Allt landið,Maí,7160
Holland,2014,Allt landið,Júní,14017
Holland,2014,Allt landið,Júlí,19476
Holland,2014,Allt landið,Ágúst,15705
Holland,2014,Allt landið,September,6626
Holland,2014,Allt landið,Október,4501
Holland,2014,Allt landið,Nóvember,2955
Holland,2014,Allt landið,Desember,2915
Holland,2014,Höfuðborgarsvæði,Allir,35593
Holland,2014,Höfuðborgarsvæði,Janúar,1692
Holland,2014,Höfuðborgarsvæði,Febrúar,2937
Holland,2014,Höfuðborgarsvæði,Mars,2528
Holland,2014,Höfuðborgarsvæði,Apríl,2460
Holland,2014,Höfuðborgarsvæði,Maí,3139
Holland,2014,Höfuðborgarsvæði,Júní,4179
Holland,2014,Höfuðborgarsvæði,Júlí,4682
Holland,2014,Höfuðborgarsvæði,Ágúst,4239
Holland,2014,Höfuðborgarsvæði,September,2599
Holland,2014,Höfuðborgarsvæði,Október,2806
Holland,2014,Höfuðborgarsvæði,Nóvember,2181
Holland,2014,Höfuðborgarsvæði,Desember,2151
Holland,2014,"Vesturland, Vestfirðir",Allir,..
Holland,2014,"Vesturland, Vestfirðir",Janúar,..
Holland,2014,"Vesturland, Vestfirðir",Febrúar,..
Holland,2014,"Vesturland, Vestfirðir",Mars,..
Holland,2014,"Vesturland, Vestfirðir",Apríl,..
Holland,2014,"Vesturland, Vestfirðir",Maí,..
Holland,2014,"Vesturland, Vestfirðir",Júní,..
Holland,2014,"Vesturland, Vestfirðir",Júlí,..
Holland,2014,"Vesturland, Vestfirðir",Ágúst,..
Holland,2014,"Vesturland, Vestfirðir",September,..
Holland,2014,"Vesturland, Vestfirðir",Október,..
Holland,2014,"Vesturland, Vestfirðir",Nóvember,..
Holland,2014,"Vesturland, Vestfirðir",Desember,..
Holland,2014,Suðurnes,Allir,5324
Holland,2014,Suðurnes,Janúar,106
Holland,2014,Suðurnes,Febrúar,234
Holland,2014,Suðurnes,Mars,236
Holland,2014,Suðurnes,Apríl,234
Holland,2014,Suðurnes,Maí,398
Holland,2014,Suðurnes,Júní,773
Holland,2014,Suðurnes,Júlí,1256
Holland,2014,Suðurnes,Ágúst,1088
Holland,2014,Suðurnes,September,403
Holland,2014,Suðurnes,Október,321
Holland,2014,Suðurnes,Nóvember,145
Holland,2014,Suðurnes,Desember,130
Holland,2014,"Vesturland, Vestfirðir",Allir,8063
Holland,2014,"Vesturland, Vestfirðir",Janúar,85
Holland,2014,"Vesturland, Vestfirðir",Febrúar,288
Holland,2014,"Vesturland, Vestfirðir",Mars,394
Holland,2014,"Vesturland, Vestfirðir",Apríl,125
Holland,2014,"Vesturland, Vestfirðir",Maí,655
Holland,2014,"Vesturland, Vestfirðir",Júní,1525
Holland,2014,"Vesturland, Vestfirðir",Júlí,2283
Holland,2014,"Vesturland, Vestfirðir",Ágúst,1627
Holland,2014,"Vesturland, Vestfirðir",September,658
Holland,2014,"Vesturland, Vestfirðir",Október,289
Holland,2014,"Vesturland, Vestfirðir",Nóvember,77
Holland,2014,"Vesturland, Vestfirðir",Desember,57
Holland,2014,Norðurland,Allir,12415
Holland,2014,Norðurland,Janúar,60
Holland,2014,Norðurland,Febrúar,178
Holland,2014,Norðurland,Mars,152
Holland,2014,Norðurland,Apríl,213
Holland,2014,Norðurland,Maí,950
Holland,2014,Norðurland,Júní,2578
Holland,2014,Norðurland,Júlí,3781
Holland,2014,Norðurland,Ágúst,2972
Holland,2014,Norðurland,September,985
Holland,2014,Norðurland,Október,293
Holland,2014,Norðurland,Nóvember,101
Holland,2014,Norðurland,Desember,152
Holland,2014,Austurland,Allir,10836
Holland,2014,Austurland,Janúar,53
Holland,2014,Austurland,Febrúar,143
Holland,2014,Austurland,Mars,245
Holland,2014,Austurland,Apríl,231
Holland,2014,Austurland,Maí,909
Holland,2014,Austurland,Júní,2558
Holland,2014,Austurland,Júlí,3316
Holland,2014,Austurland,Ágúst,2386
Holland,2014,Austurland,September,672
Holland,2014,Austurland,Október,212
Holland,2014,Austurland,Nóvember,68
Holland,2014,Austurland,Desember,43
Holland,2014,Suðurland,Allir,15829
Holland,2014,Suðurland,Janúar,168
Holland,2014,Suðurland,Febrúar,691
Holland,2014,Suðurland,Mars,683
Holland,2014,Suðurland,Apríl,569
Holland,2014,Suðurland,Maí,1109
Holland,2014,Suðurland,Júní,2404
Holland,2014,Suðurland,Júlí,4158
Holland,2014,Suðurland,Ágúst,3393
Holland,2014,Suðurland,September,1309
Holland,2014,Suðurland,Október,580
Holland,2014,Suðurland,Nóvember,383
Holland,2014,Suðurland,Desember,382
Holland,2013,Allt landið,Allir,88676
Holland,2013,Allt landið,Janúar,1814
Holland,2013,Allt landið,Febrúar,4659
Holland,2013,Allt landið,Mars,4863
Holland,2013,Allt landið,Apríl,3687
Holland,2013,Allt landið,Maí,6612
Holland,2013,Allt landið,Júní,14138
Holland,2013,Allt landið,Júlí,22056
Holland,2013,Allt landið,Ágúst,15781
Holland,2013,Allt landið,September,6208
Holland,2013,Allt landið,Október,3655
Holland,2013,Allt landið,Nóvember,2730
Holland,2013,Allt landið,Desember,2473
Holland,2013,Höfuðborgarsvæði,Allir,35576
Holland,2013,Höfuðborgarsvæði,Janúar,1492
Holland,2013,Höfuðborgarsvæði,Febrúar,3074
Holland,2013,Höfuðborgarsvæði,Mars,3238
Holland,2013,Höfuðborgarsvæði,Apríl,2430
Holland,2013,Höfuðborgarsvæði,Maí,2519
Holland,2013,Höfuðborgarsvæði,Júní,4206
Holland,2013,Höfuðborgarsvæði,Júlí,4980
Holland,2013,Höfuðborgarsvæði,Ágúst,4902
